Fecha,Magnitud,Profundidad,Ubicación,Latitud,Longitud,Tipo,Estatus,Tsunami,Alerta,Significancia,Tipo de Origen,Fuente
1680471509390,2.5,8.9,"45 km SE of Denali National Park, Alaska",63.2683,-151.0531,earthquake,reviewed,0,,96,,ak
1680462340847,2.7,18.7,"34 km NNE of Four Mile Road, Alaska",64.8662,-148.7424,earthquake,reviewed,0,,112,,ak
1680454752663,2.6,65.2,"58 km SE of Cantwell, Alaska",62.9981,-148.1683,earthquake,reviewed,0,,104,,ak
1680432634288,2.5,29.9,"22 km E of Ouzinkie, Alaska",57.9442,-152.131,earthquake,reviewed,0,,96,,ak
1680424818910,2.5,144.8,"58 km E of Port Alsworth, Alaska",60.1751,-153.2572,earthquake,reviewed,0,,96,,ak
1680401429926,2.5,13.9,"30 km S of Denali National Park, Alaska",63.2683,-151.6121,earthquake,reviewed,0,,96,,ak
1680374114635,2.6,86.9,"48 km NNE of Petersville, Alaska",62.8854,-150.3314,earthquake,reviewed,0,,104,,ak
1680276388276,2.5,111.6,Central Alaska,63.2029,-150.4272,earthquake,reviewed,0,,96,,ak
1680240734586,2.5,7.2,"30 km ESE of Susitna North, Alaska",62.0492,-149.3261,earthquake,reviewed,0,,96,,ak
1680220922634,2.6,4.2,"86 km NNW of Karluk, Alaska",58.3058,-154.9107,earthquake,reviewed,0,,104,,ak
1680219181185,2.8,5.8,"84 km NNW of Karluk, Alaska",58.2898,-154.9153,earthquake,reviewed,0,,121,,ak
1680198472130,2.5,10.0,"169 km ENE of Chiniak, Alaska",58.1272,-149.5978,earthquake,reviewed,0,,96,,ak
1680190588410,3.4,69.8,"38 km WNW of Karluk, Alaska",57.7353,-155.0285,earthquake,reviewed,0,,178,,ak
1680182021958,2.6,73.7,"61 km WSW of Karluk, Alaska",57.3397,-155.3934,earthquake,reviewed,0,,104,,ak
1680172139326,2.5,143.2,"66 km E of King Salmon, Alaska",58.624,-155.5265,earthquake,reviewed,0,,96,,ak
1680148019539,2.9,69.9,"Kenai Peninsula, Alaska",60.7748,-151.7454,earthquake,reviewed,0,,129,,ak
1680123241369,2.8,18.2,"29 km NNW of Valdez, Alaska",61.3648,-146.6035,earthquake,reviewed,0,,121,,ak
1680115303992,2.8,3.9,,62.2375,-153.1834,earthquake,reviewed,0,,121,,ak
1680090551851,3.3,80.4,"28 km NNE of Skwentna, Alaska",62.2219,-151.1611,earthquake,reviewed,0,,168,,ak
1680086693132,2.5,3.6,"13 km NE of Skwentna, Alaska",62.0904,-151.2371,earthquake,reviewed,0,,96,,ak
1680078732993,2.5,180.6,"37 km E of Port Alsworth, Alaska",60.2652,-153.6572,earthquake,reviewed,0,,96,,ak
1680015018635,2.6,18.0,"61 km W of Clear, Alaska, Alaska",64.2218,-150.4603,earthquake,reviewed,0,,104,,ak
1679918173514,3.2,1.0,"85 km NNW of Karluk, Alaska",58.2522,-155.1276,earthquake,reviewed,0,,158,,ak
1679847004546,3.6,53.6,"9 km WSW of Cohoe, Alaska",60.3217,-151.4603,earthquake,reviewed,0,green,203,,ak
1679817568594,2.7,124.4,"45 km E of Pedro Bay, Alaska",59.8,-153.3019,earthquake,reviewed,0,,112,,ak
1679799712340,2.9,0.6,"81 km E of Cantwell, Alaska",63.5052,-147.345,earthquake,reviewed,0,,129,,ak
1679799670852,2.7,128.6,"65 km SE of Denali National Park, Alaska",63.2115,-150.6332,earthquake,reviewed,0,,112,,ak
1679783123708,2.6,105.5,"56 km WNW of Happy Valley, Alaska",60.1162,-152.694,earthquake,reviewed,0,,104,,ak
1679766175393,2.5,65.9,"27 km W of Cohoe, Alaska",60.3778,-151.8086,earthquake,reviewed,0,,96,,ak
1679756119869,2.7,73.5,"27 km WNW of Beluga, Alaska",61.2663,-151.5186,earthquake,reviewed,0,,112,,ak
1679730856023,3.2,101.3,,62.1644,-152.1023,earthquake,reviewed,0,,158,,ak
1679729894012,2.5,6.8,"52 km ESE of Chenega, Alaska",59.9099,-147.1329,earthquake,reviewed,0,,96,,ak
1679729484201,2.6,7.8,"51 km ESE of Chenega, Alaska",59.9135,-147.1411,earthquake,reviewed,0,,104,,ak
1679689401770,3.0,68.1,"10 km N of Ninilchik, Alaska",60.1462,-151.641,earthquake,reviewed,0,,139,,ak
1679672618811,2.8,74.7,"27 km SSW of Petersville, Alaska",62.2777,-151.001,earthquake,reviewed,0,,121,,ak
1679577435207,2.5,84.4,"43 km W of Cohoe, Alaska",60.4297,-152.0889,earthquake,reviewed,0,,96,,ak
1679532547962,3.0,107.0,"68 km WNW of Anchor Point, Alaska",60.0228,-152.9519,earthquake,reviewed,0,,138,,ak
1679485162212,2.5,39.5,"16 km SW of Anchorage, Alaska",61.0981,-150.0804,earthquake,reviewed,0,,98,,ak
1679456424571,3.5,53.6,"22 km SSW of Trapper Creek, Alaska",62.1293,-150.3652,earthquake,reviewed,0,,193,,ak
1679451760774,3.4,38.7,"3 km WNW of Nelchina, Alaska",62.0102,-146.8327,earthquake,reviewed,0,,178,,ak
1679374060154,2.5,16.6,"20 km E of Minto, Alaska",65.1674,-148.9193,earthquake,reviewed,0,,96,,ak
1679351911200,2.5,23.6,"9 km NE of Badger, Alaska",64.8511,-147.3769,earthquake,reviewed,0,,98,,ak
1679314454756,2.8,36.6,"10 km WNW of Fishhook, Alaska",61.7739,-149.4245,earthquake,reviewed,0,,121,,ak
1679314285197,3.3,158.1,"45 km E of Port Alsworth, Alaska",60.1691,-153.4916,earthquake,reviewed,0,,168,,ak
1679293781181,2.9,8.1,"142 km SSE of Cordova, Alaska",59.3797,-144.7167,earthquake,reviewed,0,,129,,ak
1679289332287,2.9,110.7,"65 km WNW of Ninilchik, Alaska",60.3176,-152.7194,earthquake,reviewed,0,,129,,ak
1679238387280,5.4,65.4,"19 km SSW of Anchor Point, Alaska",59.6095,-151.907,earthquake,reviewed,1,green,959,,ak
1679220731887,3.7,122.4,Central Alaska,63.1047,-150.9621,earthquake,reviewed,0,,212,,ak
1679217666814,2.7,84.4,"52 km W of Anchor Point, Alaska",59.8243,-152.7596,earthquake,reviewed,0,,112,,ak
1679217056159,2.5,57.9,"64 km SSE of Cantwell, Alaska",62.8674,-148.3942,earthquake,reviewed,0,,96,,ak
1679191159041,2.8,79.6,"93 km NW of Aleneva, Alaska",58.7157,-153.9181,earthquake,reviewed,0,,121,,ak
1679148347024,2.8,29.4,"5 km NW of Big Lake, Alaska",61.5545,-150.0415,earthquake,reviewed,0,,122,,ak
1679065465116,4.9,8.6,"149 km SSE of Cordova, Alaska",59.2674,-144.9377,earthquake,reviewed,1,,369,,ak
1679009210555,3.2,112.7,"74 km WSW of Cantwell, Alaska",63.2182,-150.3806,earthquake,reviewed,0,,158,,ak
1678956026345,2.5,29.6,"Kodiak Island region, Alaska",58.3173,-151.2229,earthquake,reviewed,0,,96,,ak
1678950126388,3.1,19.7,"31 km SW of Karluk, Alaska",57.3438,-154.7857,earthquake,reviewed,0,,148,,ak
1678904683604,2.8,189.5,"25 km S of King Salmon, Alaska",58.4617,-156.6562,earthquake,reviewed,0,,121,,ak
1678864095625,3.2,13.8,"102 km SE of Akiak, Alaska",60.3648,-159.6991,earthquake,reviewed,0,,158,,ak
1678856439081,2.5,127.0,"67 km ESE of Denali National Park, Alaska",63.2476,-150.5434,earthquake,reviewed,0,,96,,ak
1678835146984,2.6,29.3,"50 km N of Valdez, Alaska",61.576,-146.1941,earthquake,reviewed,0,,104,,ak
1678780850718,2.5,76.1,"55 km NNE of Chase, Alaska",62.9219,-149.7581,earthquake,reviewed,0,,96,,ak
1678780493932,3.0,62.0,"21 km NNW of Karluk, Alaska",57.7549,-154.5715,earthquake,reviewed,0,,138,,ak
1678775326126,2.9,33.1,"51 km SE of Port Graham, Alaska",59.0435,-151.1664,earthquake,reviewed,0,,129,,ak
1678737576033,2.5,63.7,"14 km NW of Ninilchik, Alaska",60.1316,-151.8723,earthquake,reviewed,0,,96,,ak
1678723413635,2.9,92.0,"61 km W of Happy Valley, Alaska",60.0586,-152.8185,earthquake,reviewed,0,,129,,ak
1678640322380,2.8,126.5,"57 km SSE of Kokhanok, Alaska",58.9927,-154.2681,earthquake,reviewed,0,,121,,ak
1678603103061,2.5,10.9,"59 km SE of Cantwell, Alaska",63.045,-148.0549,earthquake,reviewed,0,,96,,ak
1678593653939,2.5,93.9,"52 km WNW of Anchor Point, Alaska",59.9454,-152.7063,earthquake,reviewed,0,,96,,ak
1678580787325,2.7,10.1,"19 km ESE of Denali National Park, Alaska",63.462,-151.3797,earthquake,reviewed,0,,112,,ak
1678471040485,2.6,6.0,"29 km SSW of Dry Creek, Alaska",63.4243,-144.9482,earthquake,reviewed,0,,104,,ak
1678456991015,2.8,113.9,"66 km SSE of Kokhanok, Alaska",58.8715,-154.4013,earthquake,reviewed,0,,121,,ak
1678402736988,2.6,3.9,"85 km NNW of Karluk, Alaska",58.2523,-155.1254,earthquake,reviewed,0,,104,,ak
1678376774151,2.5,19.0,"12 km W of Point Possession, Alaska",60.9329,-150.9251,earthquake,reviewed,0,,96,,ak
1678296265885,3.8,44.9,"8 km ESE of Knik-Fairview, Alaska",61.4849,-149.4493,earthquake,reviewed,0,green,308,,ak
1678248107425,4.4,159.3,"51 km E of Port Alsworth, Alaska",60.1172,-153.4067,earthquake,reviewed,1,,298,,ak
1678225508561,2.5,85.3,"93 km SSE of Kokhanok, Alaska",58.6907,-154.0474,earthquake,reviewed,0,,96,,ak
1678204994507,2.8,54.8,"28 km NNW of Susitna, Alaska",61.7796,-150.703,earthquake,reviewed,0,,121,,ak
1678176031912,2.5,123.8,"62 km NNW of Petersville, Alaska",63.0461,-151.0174,earthquake,reviewed,0,,96,,ak
1678173739161,2.7,117.9,"61 km N of Petersville, Alaska",63.0393,-150.965,earthquake,reviewed,0,,112,,ak
1678102015706,2.5,12.0,"46 km W of Lake Minchumina, Alaska",63.8543,-153.2525,earthquake,reviewed,0,,96,,ak
1678048072219,3.1,122.4,Southern Alaska,60.037,-153.2462,earthquake,reviewed,0,,148,,ak
1678028157231,2.5,78.3,"35 km NW of Nikiski, Alaska",60.8681,-151.827,earthquake,reviewed,0,,96,,ak
1678013964044,3.1,129.1,"63 km SE of Denali National Park, Alaska",63.2184,-150.665,earthquake,reviewed,0,,148,,ak
1677982955611,3.0,103.5,"57 km WNW of Ninilchik, Alaska",60.2069,-152.6606,earthquake,reviewed,0,,138,,ak
1677863276253,2.5,105.4,"53 km WNW of Ninilchik, Alaska",60.2482,-152.547,earthquake,reviewed,0,,96,,ak
1677832416265,4.1,144.8,"62 km SE of King Salmon, Alaska",58.2432,-156.0074,earthquake,reviewed,0,,259,,ak
1677817445986,2.6,90.6,"41 km WNW of Ninilchik, Alaska",60.2323,-152.3302,earthquake,reviewed,0,,104,,ak
1677786556155,2.8,11.9,"46 km W of Lake Minchumina, Alaska",63.8583,-153.266,earthquake,reviewed,0,,121,,ak
1677763665690,2.6,128.9,"42 km ENE of Pedro Bay, Alaska",59.9007,-153.3782,earthquake,reviewed,0,,104,,ak
1677740188708,4.7,10.2,"44 km W of Lake Minchumina, Alaska",63.8634,-153.218,earthquake,reviewed,0,,340,,ak
1677738422776,2.8,6.7,"38 km SE of Denali National Park, Alaska",63.3098,-151.1465,earthquake,reviewed,0,,121,,ak
1677680183562,2.7,0.2,Southern Alaska,60.3975,-143.7845,earthquake,reviewed,0,,112,,ak
1677656629778,2.5,75.4,"42 km WNW of Anchor Point, Alaska",59.9235,-152.5375,earthquake,reviewed,0,,96,,ak
1677650279195,4.5,24.2,"53 km SE of Port Graham, Alaska",59.0067,-151.168,earthquake,reviewed,1,green,323,,ak
1677633274715,3.2,40.2,"31 km SSW of Larsen Bay, Alaska",57.2915,-154.236,earthquake,reviewed,0,,158,,ak
1677565256482,2.6,126.4,"38 km E of Pedro Bay, Alaska",59.8212,-153.4276,earthquake,reviewed,0,,104,,ak
1677534858548,2.5,122.4,"39 km E of Pedro Bay, Alaska",59.7361,-153.4193,earthquake,reviewed,0,,96,,ak
1677490377242,4.6,27.2,"32 km SSW of Larsen Bay, Alaska",57.297,-154.2645,earthquake,reviewed,1,,327,,ak
1677435507480,2.7,70.5,"26 km ESE of Skwentna, Alaska",61.8861,-150.9512,earthquake,reviewed,0,,112,,ak
1677426847291,3.1,125.4,"71 km E of Port Alsworth, Alaska",60.1663,-153.0335,earthquake,reviewed,0,,148,,ak
1677420596771,2.9,14.6,"37 km NNW of Valdez, Alaska",61.4513,-146.5546,earthquake,reviewed,0,,129,,ak
1677359890126,2.5,128.4,"35 km SSE of Pedro Bay, Alaska",59.4947,-153.8646,earthquake,reviewed,0,,96,,ak
1677340909010,2.6,4.1,"87 km NW of Karluk, Alaska",58.1874,-155.3614,earthquake,reviewed,0,,104,,ak
1677313523105,2.5,57.8,"7 km WSW of Soldotna, Alaska",60.4643,-151.1858,earthquake,reviewed,0,,96,,ak
1677307474339,2.5,23.3,"54 km SE of Port Graham, Alaska",59.0036,-151.1477,earthquake,reviewed,0,,96,,ak
1677289317599,2.5,44.3,"28 km NE of Akhiok, Alaska",57.1306,-153.8462,earthquake,reviewed,0,,96,,ak
1677276044352,4.7,41.7,"51 km SE of Port Graham, Alaska",59.0284,-151.1926,earthquake,reviewed,1,green,356,,ak
1677267972636,3.1,24.4,"30 km N of Akhiok, Alaska",57.2141,-154.1034,earthquake,reviewed,0,,148,,ak
1677265928138,2.6,3.2,"85 km NNW of Karluk, Alaska",58.2324,-155.1716,earthquake,reviewed,0,,104,,ak
1677258989490,4.3,2.6,"85 km NNW of Karluk, Alaska",58.231,-155.1899,earthquake,reviewed,0,,284,,ak
1677168982436,2.5,64.5,"21 km WNW of Susitna, Alaska",61.5909,-150.907,earthquake,reviewed,0,,97,,ak
1677159663174,3.2,112.9,"70 km SSE of Kokhanok, Alaska",58.8201,-154.5058,earthquake,reviewed,0,,158,,ak
1677143735398,2.6,134.9,Central Alaska,63.2491,-150.5628,earthquake,reviewed,0,,104,,ak
1677112969243,2.8,104.7,Central Alaska,62.1535,-152.0921,earthquake,reviewed,0,,121,,ak
1677058021197,2.6,74.0,"74 km WNW of Aleneva, Alaska",58.2254,-154.1292,earthquake,reviewed,0,,104,,ak
1677028666472,3.3,140.6,"70 km ESE of Egegik, Alaska",57.9316,-156.313,earthquake,reviewed,0,,168,,ak
1677007789915,3.0,10.3,"43 km NW of Mentasta Lake, Alaska",63.1965,-144.3761,earthquake,reviewed,0,,138,,ak
1677007297519,2.8,11.7,"46 km E of Denali National Park, Alaska",63.6009,-150.7996,earthquake,reviewed,0,,121,,ak
1676966185223,2.6,158.7,"73 km ENE of Port Alsworth, Alaska",60.4134,-153.0658,earthquake,reviewed,0,,104,,ak
1676959574664,2.5,53.1,"30 km SSE of Old Harbor, Alaska",56.9577,-153.0874,earthquake,reviewed,0,,96,,ak
1676947218392,2.7,71.9,Southern Alaska,59.2545,-152.8435,earthquake,reviewed,0,,112,,ak
1676885818114,2.5,10.0,"95 km SSE of Kaltag, Alaska",63.5506,-157.8939,earthquake,reviewed,0,,96,,ak
1676871256271,4.3,130.5,"58 km SSE of Kokhanok, Alaska",58.9321,-154.5175,earthquake,reviewed,0,,290,,ak
1676836310238,3.5,12.2,"95 km SSE of Kaltag, Alaska",63.5446,-157.9062,earthquake,reviewed,0,,188,,ak
1676820774302,3.8,131.3,"65 km ESE of Denali National Park, Alaska",63.2808,-150.5526,earthquake,reviewed,0,,222,,ak
1676805475697,2.5,18.5,"19 km N of Four Mile Road, Alaska",64.7765,-149.1486,earthquake,reviewed,0,,96,,ak
1676804495191,2.7,5.0,"16 km W of Willow, Alaska",61.7737,-150.3375,earthquake,reviewed,0,,112,,ak
1676771217181,4.2,82.0,"62 km W of Nanwalek, Alaska",59.3924,-153.0211,earthquake,reviewed,1,,274,,ak
1676768196964,2.6,44.2,Southern Alaska,61.6828,-150.1212,earthquake,reviewed,0,,104,,ak
1676757707615,2.5,74.0,"23 km SW of Tyonek, Alaska",60.944,-151.4879,earthquake,reviewed,0,,96,,ak
1676736458624,2.5,58.3,"29 km SSW of Petersville, Alaska",62.2381,-150.8808,earthquake,reviewed,0,,96,,ak
1676721625371,3.8,66.6,"69 km SSE of Cantwell, Alaska",62.8651,-148.197,earthquake,reviewed,0,,223,,ak
1676715112872,2.6,8.5,"8 km SSE of Valdez, Alaska",61.0525,-146.3138,earthquake,reviewed,0,,104,,ak
1676708726308,2.7,34.3,"16 km NE of Kodiak, Alaska",57.8965,-152.2066,earthquake,reviewed,0,,112,,ak
1676681951015,3.3,83.5,Central Alaska,62.5328,-151.0731,earthquake,reviewed,0,,168,,ak
1676681208342,3.7,95.1,,60.2712,-152.5034,earthquake,reviewed,0,,215,,ak
1676611300705,2.5,101.5,"66 km NNE of Petersville, Alaska",63.0767,-150.4906,earthquake,reviewed,0,,96,,ak
1676590354019,4.0,65.1,"2 km SW of Susitna, Alaska",61.5269,-150.5443,earthquake,reviewed,1,green,333,,ak
1676584970867,3.1,4.9,"12 km N of Susitna, Alaska",61.6531,-150.547,earthquake,reviewed,0,,148,,ak
1676558655400,2.8,41.3,"11 km S of Susitna North, Alaska",62.0589,-149.8447,earthquake,reviewed,0,,121,,ak
1676554136787,2.5,41.6,"12 km S of Susitna North, Alaska",62.0506,-149.8526,earthquake,reviewed,0,,96,,ak
1676514956595,3.6,86.7,"29 km NNE of Petersville, Alaska",62.7419,-150.5553,earthquake,reviewed,0,,199,,ak
1676437411866,2.9,78.9,"16 km WNW of Ninilchik, Alaska",60.0859,-151.9506,earthquake,reviewed,0,,129,,ak
1676426270083,2.6,29.4,"60 km ENE of Kodiak, Alaska",58.0075,-151.4719,earthquake,reviewed,0,,104,,ak
1676328471873,2.5,87.6,"75 km E of Ugashik, Alaska",57.5509,-156.1371,earthquake,reviewed,0,,96,,ak
1676299838987,2.6,144.3,"21 km SSE of Pedro Bay, Alaska",59.6026,-153.9997,earthquake,reviewed,0,,104,,ak
1676286727512,3.0,98.4,"57 km SW of Cantwell, Alaska",63.0269,-149.7686,earthquake,reviewed,0,,138,,ak
1676250313129,2.5,20.6,"30 km NNW of Sutton-Alpine, Alaska",62.0492,-148.884,earthquake,reviewed,0,,96,,ak
1676242409829,2.9,114.3,"63 km WNW of Happy Valley, Alaska",60.138,-152.8151,earthquake,reviewed,0,,129,,ak
1676170796033,3.5,117.9,"63 km N of Petersville, Alaska",63.06,-150.9053,earthquake,reviewed,0,,188,,ak
1676165372657,2.7,135.1,"60 km E of Port Alsworth, Alaska",60.1981,-153.2316,earthquake,reviewed,0,,112,,ak
1676147955872,2.8,10.8,"20 km ENE of Egegik, Alaska",58.3103,-157.0857,earthquake,reviewed,0,,121,,ak
1676136948237,2.5,121.2,"38 km ENE of Pedro Bay, Alaska",59.9532,-153.5024,earthquake,reviewed,0,,96,,ak
1676114227480,2.6,8.2,"54 km NW of Tatitlek, Alaska",61.201,-147.4018,earthquake,reviewed,0,,104,,ak
1676107198949,3.2,106.6,"65 km WNW of Happy Valley, Alaska",60.0704,-152.885,earthquake,reviewed,0,,158,,ak
1676086320700,3.0,10.1,"71 km ENE of Ouzinkie, Alaska",58.1206,-151.3468,earthquake,reviewed,0,,138,,ak
1676071511177,2.6,77.8,"24 km WSW of Petersville, Alaska",62.3848,-151.1823,earthquake,reviewed,0,,104,,ak
1676056115133,2.8,92.9,"38 km WNW of Anchor Point, Alaska",59.9254,-152.4568,earthquake,reviewed,0,,121,,ak
1676054803043,2.8,45.2,"50 km SW of Karluk, Alaska",57.1981,-154.9364,earthquake,reviewed,0,,121,,ak
1676001158486,2.7,12.4,Central Alaska,62.6419,-149.7316,earthquake,reviewed,0,,112,,ak
1675999545308,2.7,115.7,"55 km E of Ugashik, Alaska",57.5217,-156.473,earthquake,reviewed,0,,112,,ak
1675975605520,2.6,10.1,"31 km NE of Chase, Alaska",62.6725,-149.7171,earthquake,reviewed,0,,104,,ak
1675887904637,2.5,91.5,"57 km NNE of Petersville, Alaska",62.9921,-150.4797,earthquake,reviewed,0,,96,,ak
1675866984604,3.1,107.8,"64 km ENE of Pedro Bay, Alaska",59.9627,-153.0086,earthquake,reviewed,0,,148,,ak
1675847793004,2.6,120.9,"49 km ENE of Pedro Bay, Alaska",59.9768,-153.3011,earthquake,reviewed,0,,104,,ak
1675786162507,2.7,168.2,"32 km SE of Egegik, Alaska",58.0226,-156.9557,earthquake,reviewed,0,,112,,ak
1675752680393,2.6,124.1,"69 km ENE of Pedro Bay, Alaska",60.1323,-153.0624,earthquake,reviewed,0,,104,,ak
1675720739215,3.3,73.6,"37 km WSW of Anchor Point, Alaska",59.6572,-152.4559,earthquake,reviewed,0,,169,,ak
1675708959863,2.5,65.0,"13 km WSW of Happy Valley, Alaska",59.8884,-151.9519,earthquake,reviewed,0,,96,,ak
1675698277557,2.5,157.3,"45 km ESE of Port Alsworth, Alaska",60.0811,-153.539,earthquake,reviewed,0,,96,,ak
1675657463714,3.2,140.7,"53 km NE of Ugashik, Alaska",57.8422,-156.7554,earthquake,reviewed,0,,158,,ak
1675652843774,2.6,90.8,"63 km E of Pedro Bay, Alaska",59.768,-152.9719,earthquake,reviewed,0,,104,,ak
1675629348493,2.9,161.0,"58 km E of Port Alsworth, Alaska",60.197,-153.2569,earthquake,reviewed,0,,129,,ak
1675621893668,3.3,16.0,"56 km E of Pedro Bay, Alaska",59.7007,-153.1083,earthquake,reviewed,0,,168,,ak
1675538677941,3.6,33.0,Gulf of Alaska,59.1507,-145.897,earthquake,reviewed,0,,199,,ak
1675536866155,3.4,133.0,"39 km E of Pedro Bay, Alaska",59.8582,-153.4096,earthquake,reviewed,0,,178,,ak
1675448399609,3.2,50.1,"12 km SE of Halibut Cove, Alaska",59.524,-151.0519,earthquake,reviewed,0,,159,,ak
1675398452938,2.7,115.5,"72 km ENE of Ugashik, Alaska",57.836,-156.3348,earthquake,reviewed,0,,112,,ak
1675392915985,2.9,113.5,"55 km N of Petersville, Alaska",62.9864,-150.9285,earthquake,reviewed,0,,129,,ak
1675361359941,2.9,113.1,"64 km WNW of Ninilchik, Alaska",60.1747,-152.799,earthquake,reviewed,0,,129,,ak
1675349305798,5.0,112.6,"58 km W of Tyonek, Alaska",61.0667,-152.2226,earthquake,reviewed,1,green,534,,ak
1675337188240,2.9,13.4,"35 km NNW of Valdez, Alaska",61.4324,-146.5426,earthquake,reviewed,0,,129,,ak
1675272168617,2.6,95.3,"24 km SSW of Skwentna, Alaska",61.7876,-151.5998,earthquake,reviewed,0,,104,,ak
1675238192553,2.8,98.5,"51 km WNW of Ninilchik, Alaska",60.2268,-152.5232,earthquake,reviewed,0,,121,,ak
1675217052175,2.5,44.4,"27 km ENE of Larsen Bay, Alaska",57.6409,-153.5551,earthquake,reviewed,0,,96,,ak
1675179496362,2.8,16.2,"79 km SW of Lime Village, Alaska",60.9127,-156.5802,earthquake,reviewed,0,,121,,ak
1675096026131,2.6,14.0,"125 km SSE of Halibut Cove, Alaska",58.6132,-150.138,earthquake,reviewed,0,,104,,ak
1675073318701,2.6,101.8,"60 km ESE of Pedro Bay, Alaska",59.5967,-153.0984,earthquake,reviewed,0,,104,,ak
1675053253300,3.4,10.1,"Kenai Peninsula, Alaska",59.9227,-148.8781,earthquake,reviewed,0,,178,,ak
1674975149482,3.0,65.1,"14 km SW of Karluk, Alaska",57.4636,-154.6009,earthquake,reviewed,0,,138,,ak
1674961076286,3.0,145.1,"53 km ESE of Port Alsworth, Alaska",60.1002,-153.3756,earthquake,reviewed,0,,138,,ak
1674933355047,3.4,118.4,"38 km WSW of Skwentna, Alaska",61.9151,-152.1201,earthquake,reviewed,0,,178,,ak
1674927665231,3.0,3.3,"24 km SSE of South Naknek, Alaska",58.4979,-156.903,earthquake,reviewed,0,,138,,ak
1674885920864,3.2,90.6,"32 km SSW of Skwentna, Alaska",61.7338,-151.702,earthquake,reviewed,0,,158,,ak
1674866879560,2.5,0.0,"7 km N of Healy, Alaska",63.9266,-148.9525,explosion,reviewed,0,,96,,ak
1674843521101,2.6,100.8,"52 km N of Petersville, Alaska",62.9657,-150.6044,earthquake,reviewed,0,,104,,ak
1674780902937,2.8,19.8,"36 km SSW of Tatitlek, Alaska",60.5621,-146.9098,earthquake,reviewed,0,,121,,ak
1674766214296,3.8,75.8,Central Alaska,62.9543,-149.6464,earthquake,reviewed,0,green,223,,ak
1674759186727,2.7,17.0,"86 km NNW of Karluk, Alaska",58.2491,-155.1418,earthquake,reviewed,0,,112,,ak
1674743312525,2.5,137.2,Southern Alaska,60.921,-152.7489,earthquake,reviewed,0,,96,,ak
1674742734729,2.5,8.6,"34 km NW of Valdez, Alaska",61.3153,-146.8578,earthquake,reviewed,0,,96,,ak
1674659615749,4.5,53.3,"Kodiak Island region, Alaska",57.4916,-154.9097,earthquake,reviewed,1,,312,,ak
1674609329143,3.4,96.1,Southern Alaska,59.1137,-153.6581,earthquake,reviewed,0,,178,,ak
1674574200857,2.6,74.8,"12 km WSW of Clam Gulch, Alaska",60.196,-151.6082,earthquake,reviewed,0,,104,,ak
1674568502312,2.7,81.9,"20 km WNW of Nikiski, Alaska",60.7766,-151.6234,earthquake,reviewed,0,,112,,ak
1674565626861,3.2,20.0,"11 km SE of Tyonek, Alaska",60.9862,-151.0096,earthquake,reviewed,0,,158,,ak
1674549723898,3.1,66.1,"81 km NNW of Aleneva, Alaska",58.781,-153.1901,earthquake,reviewed,0,,148,,ak
